date,current_phase,stable_phase,previous_phase,big_up_candle,big_down_candle,candle_pct,future_5d_return
2026-04-03,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0108,0.06469298245614029
2026-04-07,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0033,0.09240924092409236
2026-04-08,UNKNOWN,STRONG_DOWN,STRONG_DOWN,True,False,0.0638,0.015511892450879021
2026-04-09,STRONG_DOWN,STRONG_DOWN,UNKNOWN,False,False,-0.0114,0.04811715481171552
2026-04-10,UNKNOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0157,0.03913491246137994
2026-04-13,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0,0.04737384140061785
2026-04-14,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0227,0.021148036253776453
2026-04-15,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0111,0.04073319755600818
2026-04-16,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0204,0.010978043912175548
2026-04-17,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.007,-0.002973240832507326
2026-04-20,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0079,0.015732546705998048
2026-04-21,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0029,-0.001972386587771205
2026-04-22,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0079,-0.0009784735812134167
2026-04-23,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0088,0.018756169792695093
2026-04-24,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0069,0.049701789264413564
2026-04-27,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0268,0.06195546950629241
2026-04-28,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0203,0.10869565217391314
2026-04-29,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0089,0.11753183153770824
2026-04-30,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0108,0.09496124031007738
2026-05-06,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0233,0.09469696969696957
2026-05-07,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0388,0.02825888787602545
2026-05-08,STRONG_UP,UNKNOWN,UNKNOWN,False,False,0.0228,0.037433155080213734
2026-05-11,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0169,0.036809815950920276
2026-05-12,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0096,0.06017699115044254
2026-05-13,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.023,0.03200692041522504
2026-05-14,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0242,0.052304964539007244
2026-05-15,STRONG_UP,STRONG_UP,STRONG_UP,True,False,0.0319,0.03780068728522341
2026-05-18,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0163,0.02789518174133552
2026-05-19,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0127,0.005843071786310616
2026-05-20,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.0042,-0.02514668901927915
2026-05-21,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.005,-0.018534119629317624
2026-05-22,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0177,-0.07450331125827803
2026-05-25,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0066,-0.0937499999999999
2026-05-26,STRONG_UP,STRONG_UP,STRONG_UP,False,False,-0.009,-0.0688796680497925
2026-05-27,STRONG_UP,STRONG_UP,STRONG_UP,False,True,-0.0349,-0.0309544282029235
2026-05-28,STRONG_UP,STRONG_UP,STRONG_UP,False,False,0.0017,-0.030901287553648096
2026-05-29,UNKNOWN,STRONG_UP,STRONG_UP,False,True,-0.0403,0.040250447227191344
2026-06-01,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0143,0.059891107078039775
2026-06-02,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0181,0.050802139037433094
2026-06-03,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0045,0.004436557231588193
2026-06-04,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0018,-0.03454384410983164
2026-06-05,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0301,-0.06534823731728294
2026-06-08,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0043,-0.040239726027397206
2026-06-09,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0094,-0.031382527565733793
2026-06-10,UNKNOWN,UNKNOWN,UNKNOWN,False,True,-0.0399,0.01060070671378093
2026-06-11,UNKNOWN,UNKNOWN,UNKNOWN,False,True,-0.0371,0.07339449541284389
2026-06-12,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0028,0.06163753449862001
2026-06-15,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0313,0.014272970561998229
2026-06-16,WAVE_UP,UNKNOWN,UNKNOWN,False,False,0.0187,0.0035026269702276742
2026-06-17,UNKNOWN,UNKNOWN,WAVE_UP,False,False,0.0018,-0.002622377622377528
2026-06-18,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0227,-0.06239316239316236
2026-06-22,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0137,-0.05459272097053722
2026-06-23,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0147,0.01143359718557599
2026-06-24,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0079,0.005235602094240842
2026-06-25,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0044,-0.01226993865030676
2026-06-26,UNKNOWN,UNKNOWN,UNKNOWN,False,True,-0.0386,0.0966271649954422
2026-06-29,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0055,0.05499541704857933
2026-06-30,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0541,-0.013043478260869481
2026-07-01,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0017,-0.059027777777777644
2026-07-02,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0217,-0.01597160603371785
2026-07-03,UNKNOWN,UNKNOWN,UNKNOWN,True,False,0.0674,-0.07896924355777221
2026-07-06,UNKNOWN,UNKNOWN,UNKNOWN,False,True,-0.0432,-0.09470026064291918
2026-07-07,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0139,-0.07488986784140966
2026-07-08,UNKNOWN,UNKNOWN,UNKNOWN,False,True,-0.0449,-0.03505535055350557
2026-07-09,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0231,-0.07213706041478816
2026-07-10,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0009,-0.1272563176895308
2026-07-13,UNKNOWN,UNKNOWN,UNKNOWN,False,True,-0.0596,-0.10364683301343568
2026-07-14,UNKNOWN,UNKNOWN,UNKNOWN,False,False,0.0077,-0.06857142857142863
2026-07-15,UNKNOWN,UNKNOWN,UNKNOWN,False,False,-0.0038,-0.08126195028680695
2026-07-16,STRONG_DOWN,UNKNOWN,UNKNOWN,False,False,-0.0163,-0.07288629737609326
2026-07-17,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0603,-0.04446742502585308
2026-07-20,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0341,0.012847965738757922
2026-07-21,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,True,False,0.0471,-0.056237218813905865
2026-07-22,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0174,-0.03642039542143592
2026-07-23,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0073,-0.05345911949685528
2026-07-24,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,True,-0.0314,0.03463203463203454
2026-07-27,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0238,0.020084566596194522
2026-07-28,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0243,0.07258938244853731
2026-07-29,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0033,0.09827213822894153
2026-07-30,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0248,0.11738648947951259
2026-07-31,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,True,False,0.0587,0.06799163179916312
2026-08-03,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0094,0.04766839378238335
2026-08-04,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0259,0.03131313131313123
2026-08-05,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0273,-0.000983284169124769
2026-08-06,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0079,-0.009910802775024676
2026-08-07,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0119,-0.01958863858961804
2026-08-10,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0098,0.011869436201780428
2026-08-11,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0099,0.01567091087169443
2026-08-12,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0049,-0.059055118110236275
2026-08-13,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,-0.0167,-0.04704704704704709
2026-08-14,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.002,-0.04295704295704289
2026-08-17,STRONG_DOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.022,-0.08895405669599205
2026-08-18,UNKNOWN,STRONG_DOWN,STRONG_DOWN,False,False,0.0137,-0.08486017357762775
2026-08-19,STRONG_DOWN,STRONG_DOWN,UNKNOWN,False,True,-0.0781,-0.009414225941422603
