date,K,n_pool,hit_long,hit_short,hit_ls,pred_top_mean_real_ret,real_top_mean_real_ret,pool_mean_real_ret
2026-07-17,3,60,0.0,0.3333333333333333,0.16666666666666666,0.006906213208968485,0.252640141992815,0.009718290156955611
2026-07-17,5,60,0.0,0.2,0.1,0.02414636865094839,0.2110345652092823,0.009718290156955611
2026-07-17,10,60,0.3,0.4,0.35,0.0313981562728262,0.16562559382911476,0.009718290156955611
2026-07-17,20,60,0.35,0.5,0.425,0.037012792040174394,0.1275002502646227,0.009718290156955611
2026-07-24,3,60,0.3333333333333333,0.0,0.16666666666666666,0.035323045923941566,0.07621585094677659,-0.05001837492121123
2026-07-24,5,60,0.2,0.2,0.2,-0.04472016445962383,0.06645588069583423,-0.05001837492121123
2026-07-24,10,60,0.2,0.5,0.35,-0.04183422634968207,0.05303082654082345,-0.05001837492121123
2026-07-24,20,60,0.4,0.55,0.475,-0.026188104574072262,0.030472270421956344,-0.05001837492121123
2026-07-31,3,60,0.3333333333333333,0.0,0.16666666666666666,0.21174105415199448,0.35518389632551517,0.07661830461449526
2026-07-31,5,60,0.4,0.0,0.2,0.15207985080751443,0.3058498417984335,0.07661830461449526
2026-07-31,10,60,0.3,0.2,0.25,0.12136636208300902,0.24709365924795845,0.07661830461449526
2026-07-31,20,60,0.4,0.35,0.375,0.09664751328095653,0.18568715150200252,0.07661830461449526
