date,quintile,n,mean_pred_ret,mean_real_ret,median_real_ret
2026-01-16,2,12,-0.1273777981838259,0.004943318842587936,-0.009303951873918914
2026-01-16,3,12,-0.09148907044718975,0.04788014846155974,0.011334865629419988
2026-01-16,4,12,-0.05935172181436902,0.047518768711619565,0.03928936550491502
2026-01-16,5,12,-0.0070453891623471765,-0.01267679057265562,-0.02499821700651611
2026-01-23,1,12,-0.2122980775081326,0.09962207892622671,-0.03292278865391174
2026-01-23,2,12,-0.13424939046824313,0.01900165857104218,-0.018240041434924914
2026-01-23,3,12,-0.10085970521152886,0.005430678032753526,0.0207941667075503
2026-01-23,4,12,-0.06350231981400085,0.0527324418054321,-0.007203815899468058
2026-01-23,5,12,0.0006617002932484591,-0.036586072065114876,-0.023308191242787546
2026-01-30,1,12,-0.275017396412018,-0.0761944508947371,-0.10138367053931635
2026-01-30,2,12,-0.11920362504646416,-0.03792270246802701,-0.050071333688382624
2026-01-30,3,12,-0.07868942120360034,-0.02700422362616302,-0.02718634694847355
2026-01-30,4,12,-0.03173518674385952,-0.012541407570007684,-0.005494665869720083
2026-01-30,5,12,0.029862199610832862,-0.008708725985849578,-0.005140341886096411
2026-02-06,1,12,-0.17040296235149613,0.01623162459528212,0.01524314217974787
2026-02-06,2,12,-0.0750598025048138,0.04784905426193082,0.04339138223901218
2026-02-06,3,12,-0.051058216782590364,0.053663747179625014,0.042598935506122926
2026-02-06,4,12,-0.026397461556518943,0.04597424883709648,0.03270703645769091
2026-02-06,5,12,0.023757245556871687,0.03822516546193305,0.028844157848517127
2026-02-13,1,12,-0.20657522678777018,0.08726078672597452,0.07589238486289585
2026-02-13,2,12,-0.09251299075846575,0.04950408493033908,0.049475781781727624
2026-02-13,3,12,-0.057046046496063645,0.02377913646122437,0.020383919401773753
2026-02-13,4,12,-0.03412835408879387,0.044094607067063925,0.03789485877895338
2026-02-13,5,12,0.0029074242657757174,-0.0073611594314121525,-0.017970740342230396
2026-02-20,1,12,-0.1579263079762457,0.17532660672904954,0.09892281112884471
2026-02-20,2,12,-0.0909451522855889,0.13569098926295511,0.09669841103619903
2026-02-20,3,12,-0.06415821356777811,0.08599813040379141,0.08166840797032882
2026-02-20,4,12,-0.0342389830648783,0.03517851072808092,0.05731892096539126
2026-02-20,5,12,0.013580286849882106,0.006019846632230245,-0.014958978143357615
2026-02-27,1,12,-0.25062043859914657,0.07214810208370116,0.02183422242966998
2026-02-27,2,12,-0.13709914331437878,0.003273867707671139,-0.02054751355781509
